Date,ticker,Open,Close,High,Low,Volume,value,end,SMA_10,EMA_10,SMA_50,EMA_50,MACD_signal,MACD_diff,ATR_14,OBV,VWAP,rolling_std_20,Williams_%R_hourly,Price_deviation_SMA50_hourly,HourlyReturn,Momentum_5_hourly,RollingVol_10_hourly,RelativeVolume_hourly,RSI
2025-04-14 21:00:00,LKOH,6453.0,6474.0,6479.0,6427.5,30844.0,198877633.0,2025-04-14 21:59:59,,6474.0,,6474.0,0.0,0.0,,0.0,,,,,,,,,
2025-04-14 22:00:00,LKOH,6474.0,6472.0,6474.5,6461.5,7431.0,48066991.0,2025-04-14 22:59:59,,6473.636363636363,,6473.921568627451,-0.03190883190891327,-0.12763532763565308,,-7431.0,,,,,-0.030892801977144835,,,,
2025-04-14 23:00:00,LKOH,6471.5,6474.0,6477.0,6440.0,12279.0,79324325.0,2025-04-14 23:59:54,,6473.702479338842,,6473.924644367551,-0.05016322919480445,-0.07301758914356468,,4848.0,,,,,0.030902348578498717,,,,
2025-04-15 06:00:00,LKOH,6475.0,6475.0,6475.0,6475.0,161.0,1042475.0,2025-04-15 06:59:59,,6473.938392186325,,6473.966815176667,-0.04283361761880224,0.029318446304008837,,5009.0,,,,,0.015446400988561315,,,,
2025-04-15 07:00:00,LKOH,6478.0,6475.5,6488.5,6461.5,5882.0,38078646.0,2025-04-15 07:59:59,,6474.2223208797195,,6474.0269400717,-0.011777840827259939,0.12422310716616922,,10891.0,,,,,0.007722007722010815,,,,
2025-04-15 08:00:00,LKOH,6475.0,6457.0,6482.5,6456.0,4308.0,27878731.5,2025-04-15 08:59:59,,6471.090989810679,,6473.3592169316335,-0.2626088095424473,-1.0033238748607494,,6583.0,,,,,-0.2856922245386473,-17.0,,,
2025-04-15 09:00:00,LKOH,6456.5,6506.5,6519.5,6456.5,27415.0,178233470.0,2025-04-15 09:59:59,,6477.528991663283,,6474.658855483334,0.11337017291201207,1.5039159298178375,,33998.0,,,,,0.7666098807495692,34.5,,,
2025-04-15 10:00:00,LKOH,6506.5,6492.0,6520.0,6481.0,30779.0,200089205.5,2025-04-15 10:59:59,,6480.16008408814,,6475.338900366341,0.6309146250012294,2.0701778083568696,,3219.0,,,,,-0.22285406900791616,18.0,,,
2025-04-15 11:00:00,LKOH,6492.0,6469.5,6496.5,6450.0,33198.0,214592310.0,2025-04-15 11:59:59,,6478.221886981205,,6475.109923881386,0.8496466944729302,0.8749282778868026,,-29979.0,,,,,-0.34658040665433987,-5.5,,,
2025-04-15 12:00:00,LKOH,6470.5,6462.0,6494.5,6460.5,21940.0,142168696.5,2025-04-15 12:59:59,6475.75,6475.272452984622,,6474.5958092193705,0.7480280186176455,-0.406474703421139,,-51919.0,,,,,-0.11592858798979977,-13.5,,,
