Date,ticker,Open,Close,High,Low,Volume,value,end,SMA_10,EMA_10,SMA_50,EMA_50,MACD_signal,MACD_diff,ATR_14,OBV,VWAP,rolling_std_20,Williams_%R_hourly,Price_deviation_SMA50_hourly,HourlyReturn,Momentum_5_hourly,RollingVol_10_hourly,RelativeVolume_hourly,RSI
2025-04-17 22:00:00,VTBR,82.56,82.92,82.99,82.3,5225262.0,431724708.47,2025-04-17 22:59:59,,82.92,,82.92,0.0,0.0,,0.0,,,,,,,,,
2025-04-17 23:00:00,VTBR,82.95,83.28,83.37,82.73,5404227.0,448780843.66999984,2025-04-17 23:59:55,,82.98545454545454,,82.93411764705883,0.005743589743588018,0.02297435897435207,,5404227.0,,,,,0.4341534008682979,,,,
2025-04-18 06:00:00,VTBR,82.0,82.0,82.0,82.0,427196.0,35030072.0,2025-04-18 06:59:59,,82.80628099173553,,82.89748558246829,-0.005648681423042491,-0.04556908466652203,,4977031.0,,,,,-1.5369836695485084,,,,
2025-04-18 07:00:00,VTBR,82.09,81.44,82.45,81.32,8324066.0,681453713.3799999,2025-04-18 07:59:59,,82.55786626596543,,82.8403292851166,-0.036105774998915194,-0.12182837430349082,,-3347035.0,,,,,-0.6829268292682933,,,,
2025-04-18 08:00:00,VTBR,81.42,81.86,82.16,81.15,4004278.0,326438300.13,2025-04-18 08:59:59,,82.43098149033534,,82.80188499942575,-0.07013257167518203,-0.1361071867050673,,657243.0,,,,,0.5157170923379306,,,,
2025-04-18 09:00:00,VTBR,81.87,81.62,82.15,81.38,7073400.0,578617972.27,2025-04-18 09:59:59,,82.28353031027437,,82.75553656807573,-0.10828226170159859,-0.1525987601056662,,-6416157.0,,,,,-0.2931834839970615,-1.2999999999999972,,,
2025-04-18 10:00:00,VTBR,81.65,81.89,82.41,81.27,8074152.0,660807953.0400006,2025-04-18 10:59:59,,82.21197934476994,,82.72159395756296,-0.1424617421302532,-0.13671792171461838,,1657995.0,,,,,0.3308012741974897,-1.3900000000000006,,,
2025-04-18 11:00:00,VTBR,81.9,81.5,82.07,81.42,4924329.0,402476076.9500001,2025-04-18 11:59:59,,82.08252855481177,,82.67368831216834,-0.17825855035064964,-0.14318723288158564,,-3266334.0,,,,,-0.4762486262058885,-0.5,,,
2025-04-18 12:00:00,VTBR,81.5,80.94,82.01,80.92,7507905.0,611528365.8499995,2025-04-18 12:59:59,,81.87479609030053,,82.60570053522056,-0.22172072609995555,-0.17384870299722363,,-10774239.0,,,,,-0.6871165644171784,-0.5,,,
2025-04-18 13:00:00,VTBR,80.94,81.01,81.29,80.61,7667653.0,620778538.5799999,2025-04-18 13:59:59,81.846,81.71756043751861,,82.54312404364329,-0.2660868911418326,-0.17746466016750806,,-3106586.0,,,,,0.08648381517173398,-0.8499999999999943,,,
