Date,ticker,Open,Close,High,Low,Volume,value,end,SMA_10,EMA_10,SMA_50,EMA_50,MACD_signal,MACD_diff,ATR_14,OBV,VWAP,rolling_std_20,Williams_%R_hourly,Price_deviation_SMA50_hourly,HourlyReturn,Momentum_5_hourly,RollingVol_10_hourly,RelativeVolume_hourly,RSI
2025-04-14 21:00:00,AFLT,68.25,68.51,68.73,67.95,1307820.0,89299213.4,2025-04-14 21:59:59,,68.51,,68.51,0.0,0.0,,0.0,,,,,,,,,
2025-04-14 22:00:00,AFLT,68.51,68.63,68.72,68.39,399350.0,27382757.2,2025-04-14 22:59:05,,68.53181818181818,,68.51470588235294,0.0019145299145293393,0.007658119658117357,,399350.0,,,,,0.1751569113997764,,,,
2025-04-14 23:00:00,AFLT,68.63,68.69,68.71,68.51,337970.0,23182420.8,2025-04-14 23:59:54,,68.56057851239669,,68.52158016147635,0.005881588623466882,0.015868234835750172,,737320.0,,,,,0.08742532420225047,,,,
2025-04-15 06:00:00,AFLT,68.73,68.73,68.73,68.73,7850.0,539530.5,2025-04-15 06:59:59,,68.59138241923365,,68.52975348847728,0.011551944151852922,0.02268142211354416,,745170.0,,,,,0.05823263939439549,,,,
2025-04-15 07:00:00,AFLT,68.73,68.4,68.92,68.15,680740.0,46635156.59999999,2025-04-15 07:59:59,,68.55658561573662,,68.52466511638013,0.012701357239312757,0.004597652349839335,,64430.0,,,,,-0.48013967699693794,,,,
2025-04-15 08:00:00,AFLT,68.33,68.21,68.43,68.08,556390.0,37964391.4,2025-04-15 08:59:59,,68.49357004923905,,68.51232530789464,0.007896589062944145,-0.019219072705474446,,-491960.0,,,,,-0.277777777777799,-0.30000000000001137,,,
2025-04-15 09:00:00,AFLT,68.21,69.0,69.4,68.01,3234600.0,222966355.49999997,2025-04-15 09:59:59,,68.58564822210468,,68.53144980562426,0.012197719989574763,0.017204523706522465,,2742640.0,,,,,1.1581879489811042,0.37000000000000455,,,
2025-04-15 10:00:00,AFLT,68.99,68.98,69.61,68.75,4054440.0,280443375.1,2025-04-15 10:59:59,,68.65734854535837,,68.54904000932527,0.02163389028263981,0.03774468117226019,,-1311800.0,,,,,-0.028985507246370723,0.29000000000000625,,,
2025-04-15 11:00:00,AFLT,68.98,68.94,69.11,68.5,1348300.0,92752320.3,2025-04-15 11:59:59,,68.70873971892958,,68.56437177366546,0.03310645947882713,0.045890276784749266,,-2660100.0,,,,,-0.05798782255727053,0.20999999999999375,,,
2025-04-15 12:00:00,AFLT,68.94,69.04,69.56,68.86,1736100.0,120242180.29999992,2025-04-15 12:59:59,68.713,68.76896886094238,,68.5830238609727,0.04677397829864601,0.05467007527927551,,-924000.0,,,,,0.14505366985786416,0.6400000000000006,,,
