Date,ticker,Open,Close,High,Low,Volume,value,end,SMA_10,EMA_10,SMA_50,EMA_50,MACD_signal,MACD_diff,ATR_14,OBV,VWAP,rolling_std_20,Williams_%R_hourly,Price_deviation_SMA50_hourly,HourlyReturn,Momentum_5_hourly,RollingVol_10_hourly,RelativeVolume_hourly,RSI
2025-04-18 14:00:00,ALRS,50.98,51.05,51.46,50.64,2065190.0,105360490.29999998,2025-04-18 14:59:59,51.535000000000004,51.454091990629074,,52.01953138744465,-0.18277553815174744,-0.12067424529728496,,-9757520.0,,,,,0.1176701313982953,-0.6600000000000037,0.36431960324077467,,
2025-04-18 15:00:00,ALRS,51.07,50.76,51.21,50.73,1647330.0,83881886.10000001,2025-04-18 15:59:59,51.378,51.32789344687833,,51.97013799970173,-0.21471035445697093,-0.12773926522089388,,-11404850.0,,,,,-0.5680705190989177,-0.8500000000000014,0.3573357484712538,,
2025-04-18 16:00:00,ALRS,50.75,50.83,51.45,50.72,3389980.0,173139757.49999997,2025-04-18 16:59:59,51.266,51.23736736562772,,51.925426705595775,-0.24447197187962103,-0.11904646969060026,,-8014870.0,,,,,0.1379038613081196,-0.46000000000000085,0.3481473294858978,,
2025-04-18 17:00:00,ALRS,50.84,50.69,51.01,50.51,2649020.0,134484309.1,2025-04-18 17:59:59,51.174,51.13784602642268,,51.87697859949398,-0.27298773433860496,-0.11406304983593579,0.5300000000000006,-10663890.0,,,-90.7692307692308,,-0.27542789691127334,-0.3500000000000014,0.3142267803288849,,
2025-04-18 18:00:00,ALRS,50.71,50.92,50.97,50.69,805030.0,40934709.49999999,2025-04-18 18:52:13,51.089,51.09823765798219,,51.839450026964805,-0.2949360657186079,-0.08779332552001168,0.5228571428571434,-9858860.0,,,-78.97435897435882,,0.45373840994280545,-0.07000000000000028,0.34121931317968723,,22.80000000000001
2025-04-18 19:00:00,ALRS,50.9,51.14,51.14,50.65,608580.0,30967070.000000004,2025-04-18 19:59:59,51.032,51.10583081107633,,51.812020614142654,-0.3074353002685745,-0.049996938199866225,0.5257142857142861,-9250280.0,,,-63.58381502890167,,0.43205027494108705,0.09000000000000341,0.390411088321446,,27.715355805243505
2025-04-18 20:00:00,ALRS,51.12,50.87,51.12,50.76,489900.0,24971031.800000004,2025-04-18 20:59:59,50.958,51.06295248178972,,51.77507862927432,-0.3169637785263974,-0.03811391303129158,0.5257142857142867,-9740180.0,,,-79.19075144508679,,-0.5279624560031393,0.10999999999999943,0.41207731839831996,,28.90624999999997
2025-04-18 21:00:00,ALRS,50.86,50.75,50.95,50.74,323490.0,16454494.400000002,2025-04-18 21:59:59,50.903999999999996,51.006052030555225,,51.734879467342,-0.3253228510661664,-0.03343629015907584,0.4892857142857154,-10063670.0,,,-86.12716763005773,,-0.2358954196972629,-0.0799999999999983,0.37932754864610396,,31.623931623931668
2025-04-18 22:00:00,ALRS,50.75,50.81,50.89,50.75,253800.0,12897767.500000002,2025-04-18 22:59:59,50.881,50.970406206817906,,51.69860968430898,-0.3308120248208749,-0.021956695018834016,0.4778571428571442,-9809870.0,,,-82.65895953757204,,0.1182266009852162,0.12000000000000455,0.35933148619141597,,28.57142857142857
2025-04-18 23:00:00,ALRS,50.82,50.4,50.86,50.33,1367980.0,69124960.99999997,2025-04-18 23:59:54,50.822,50.86669598739647,,51.64768381433608,-0.34000197307798524,-0.03675979302844118,0.4814285714285731,-11177850.0,51.29696948020141,0.5511423543303885,-96.33507853403141,,-0.8069277701239996,-0.5200000000000031,0.43335170675145707,0.8780300261134312,24.71042471042469
