Date,ticker,Open,Close,High,Low,Volume,value,end,SMA_10,EMA_10,SMA_50,EMA_50,MACD_signal,MACD_diff,ATR_14,OBV,VWAP,rolling_std_20,Williams_%R_hourly,Price_deviation_SMA50_hourly,HourlyReturn,Momentum_5_hourly,RollingVol_10_hourly,RelativeVolume_hourly,RSI
2025-04-14 21:00:00,TATN,680.3,685.0,685.3,678.3,46124.0,31453816.8,2025-04-14 21:59:59,,685.0,,685.0,0.0,0.0,,0.0,,,,,,,,,
2025-04-14 22:00:00,TATN,685.0,683.1,685.0,682.2,15643.0,10694125.500000002,2025-04-14 22:59:59,,684.6545454545454,,684.9254901960785,-0.030313390313381205,-0.12125356125352482,,-15643.0,,,,,-0.27737226277372296,,,,
2025-04-14 23:00:00,TATN,683.1,686.4,686.7,682.1,22209.0,15212155.299999995,2025-04-14 23:59:55,,684.9719008264462,,684.9833141099577,-0.025318885398655767,0.01997801965890176,,6566.0,,,,,0.48309178743961567,,,,
2025-04-15 06:00:00,TATN,684.0,684.0,684.0,684.0,379.0,259236.0,2025-04-15 06:59:59,,684.7951915852742,,684.9447527723123,-0.036688787412499556,-0.04547960805537513,,6187.0,,,,,-0.34965034965034336,,,,
2025-04-15 07:00:00,TATN,683.5,684.9,689.6,682.6,15421.0,10583271.400000002,2025-04-15 07:59:59,,684.8142476606789,,684.9429977616334,-0.04327695807961482,-0.026352682668461053,,21608.0,,,,,0.1315789473684159,,,,
2025-04-15 08:00:00,TATN,684.9,682.2,685.2,681.6,15250.0,10423825.8,2025-04-15 08:59:59,,684.3389299041918,,684.8354292219615,-0.08950095551876876,-0.18489598975661575,,6358.0,,,,,-0.3942181340341522,-2.7999999999999545,,,
2025-04-15 09:00:00,TATN,682.2,686.2,689.0,682.2,119316.0,81947344.30000001,2025-04-15 09:59:59,,684.6773062852478,,684.8889418014924,-0.0941231283782909,-0.018488691438088567,,125674.0,,,,,0.5863383172090231,3.1000000000000227,,,
2025-04-15 10:00:00,TATN,686.3,682.8,688.0,682.3,135924.0,93171763.2,2025-04-15 10:59:59,,684.3359778697481,,684.8070225151594,-0.12645827020980255,-0.12934056732604654,,-10250.0,,,,,-0.495482366656963,-3.6000000000000227,,,
2025-04-15 11:00:00,TATN,682.8,679.7,683.9,678.5,189273.0,128859129.29999998,2025-04-15 11:59:59,,683.4930728025212,,684.606747122408,-0.22363876801841234,-0.3887219912344392,,-199523.0,,,,,-0.45401288810777984,-4.2999999999999545,,,
2025-04-15 12:00:00,TATN,679.7,677.1,683.4,675.5,276635.0,187934173.8,2025-04-15 12:59:59,683.14,682.3306959293354,,684.3123648823137,-0.39734047990359167,-0.6948068475407171,,-476158.0,,,,,-0.38252170075033787,-7.7999999999999545,,,
