Date,ticker,Open,Close,High,Low,Volume,value,end,SMA_10,EMA_10,SMA_50,EMA_50,MACD_signal,MACD_diff,ATR_14,OBV,VWAP,rolling_std_20,Williams_%R_hourly,Price_deviation_SMA50_hourly,HourlyReturn,Momentum_5_hourly,RollingVol_10_hourly,RelativeVolume_hourly,RSI
2025-04-14 21:00:00,MTSS,213.65,215.1,215.4,213.1,106810.0,22891313.0,2025-04-14 21:59:59,,215.1,,215.1,0.0,0.0,,0.0,,,,,,,,,
2025-04-14 22:00:00,MTSS,215.15,215.45,215.5,214.75,40600.0,8735920.0,2025-04-14 22:59:59,,215.16363636363636,,215.1137254901961,0.005584045584043906,0.022336182336175625,,40600.0,,,,,0.16271501627149743,,,,
2025-04-14 23:00:00,MTSS,215.4,215.5,215.5,214.35,78140.0,16787519.5,2025-04-14 23:59:54,,215.22479338842973,,215.1288735101884,0.015160331490812952,0.038305143627076176,,118740.0,,,,,0.023207240659095518,,,,
2025-04-15 06:00:00,MTSS,215.9,215.9,215.9,215.9,510.0,110109.0,2025-04-15 06:59:59,,215.34755822689704,,215.15911376469083,0.03308408447770262,0.07169501194755867,,119250.0,,,,,0.1856148491879317,,,,
2025-04-15 07:00:00,MTSS,215.6,215.05,215.7,214.55,31650.0,6808511.0,2025-04-15 07:59:59,,215.29345673109756,,215.15483479352648,0.041663616481931516,0.034318128016915576,,87600.0,,,,,-0.3937007874015741,,,,
2025-04-15 08:00:00,MTSS,215.1,214.85,215.2,214.5,40000.0,8593608.0,2025-04-15 08:59:01,,215.21282823453436,,215.142880487898,0.04065077555667181,-0.004051363701038833,,47600.0,,,,,-0.0930016275284884,-0.25,,,
2025-04-15 09:00:00,MTSS,214.85,216.15,216.8,214.85,122210.0,26409356.5,2025-04-15 09:59:59,,215.38322310098263,,215.18237537072554,0.05432680530974012,0.05470411901227321,,169810.0,,,,,0.6050733069583591,0.700000000000017,,,
2025-04-15 10:00:00,MTSS,216.25,215.35,217.2,215.1,173500.0,37538071.5,2025-04-15 10:59:59,,215.37718253716758,,215.18894888559905,0.0636052600130297,0.037113818813158325,,-3690.0,,,,,-0.37011334721258615,-0.15000000000000568,,,
2025-04-15 11:00:00,MTSS,215.35,212.7,215.45,212.05,565940.0,120768945.0,2025-04-15 11:59:59,,214.89042207586436,,215.0913430469481,0.02721683641005016,-0.14555369441191815,,-569630.0,,,,,-1.2305549106106373,-3.200000000000017,,,
2025-04-15 12:00:00,MTSS,212.65,212.5,214.35,212.5,401690.0,85752133.0,2025-04-15 12:59:59,214.85500000000002,214.45579988025264,,214.98972175098936,-0.03914007637302858,-0.265427651132315,,-971320.0,,,,,-0.09402914903620108,-2.5500000000000114,,,
2025-04-15 13:00:00,MTSS,212.5,211.1,212.75,210.75,466580.0,98747391.5,2025-04-15 13:59:59,214.455,213.84565444747943,,214.83718364310744,-0.14304909275528963,-0.4156360655290441,,-1437900.0,,,,,-0.6588235294117673,-3.75,0.5096910641172581,,
2025-04-15 14:00:00,MTSS,211.0,212.1,212.35,210.65,247910.0,52438243.0,2025-04-15 14:59:59,214.11999999999998,213.52826272975588,,214.72984310808363,-0.2487675040554496,-0.42287364520063986,,-1189990.0,,,,,0.4737091425864426,-4.050000000000011,0.5418314419791247,,
