Date,ticker,Open,Close,High,Low,Volume,value,end,SMA_10,EMA_10,SMA_50,EMA_50,MACD_signal,MACD_diff,ATR_14,OBV,VWAP,rolling_std_20,Williams_%R_hourly,Price_deviation_SMA50_hourly,HourlyReturn,Momentum_5_hourly,RollingVol_10_hourly,RelativeVolume_hourly,RSI
2025-04-14 21:00:00,NVTK,1103.4,1112.2,1114.6,1101.0,96917.0,107442568.20000003,2025-04-14 21:59:59,,1112.2,,1112.2,0.0,0.0,,0.0,,,,,,,,,
2025-04-14 22:00:00,NVTK,1112.6,1111.8,1113.8,1109.0,40838.0,45363898.599999994,2025-04-14 22:59:59,,1112.1272727272726,,1112.1843137254903,-0.006381766381764464,-0.025527065527057857,,-40838.0,,,,,-0.035964754540562804,,,,
2025-04-14 23:00:00,NVTK,1111.4,1115.6,1116.6,1109.0,31566.0,35123157.800000004,2025-04-14 23:59:54,,1112.7586776859503,,1112.3182622068437,0.04421236840612437,0.20237653915155535,,-9272.0,,,,,0.34178809138334376,,,,
2025-04-15 06:00:00,NVTK,1115.6,1115.6,1115.6,1115.6,667.0,744105.1999999997,2025-04-15 06:59:59,,1113.27528174305,,1112.4469578065753,0.12776489716124162,0.33421011502046893,,-9272.0,,,,,0.0,,,,
2025-04-15 07:00:00,NVTK,1115.0,1111.6,1117.6,1109.4,47494.0,52858042.2,2025-04-15 07:59:59,,1112.9706850624955,,1112.4137437749448,0.1634862812609863,0.14288553639897872,,-56766.0,,,,,-0.35855145213338213,,,,
2025-04-15 08:00:00,NVTK,1112.4,1106.0,1117.4,1104.2,81676.0,90856103.4,2025-04-15 08:59:59,,1111.7032877784054,,1112.1622244112216,0.07763810890310162,-0.3433926894315388,,-138442.0,,,,,-0.5037783375314797,-6.2000000000000455,,,
2025-04-15 09:00:00,NVTK,1106.0,1116.2,1127.0,1106.0,214069.0,239730254.8,2025-04-15 09:59:59,,1112.5208718186952,,1112.320568551958,0.08265088658395116,0.020051110723398144,,75627.0,,,,,0.9222423146473924,4.400000000000091,,,
2025-04-15 10:00:00,NVTK,1116.4,1114.2,1124.2,1112.6,139288.0,155907837.6,2025-04-15 10:59:59,,1112.8261678516596,,1112.394271745999,0.11225355939276575,0.11841069123525834,,-63661.0,,,,,-0.17917935853789535,-1.3999999999998636,,,
2025-04-15 11:00:00,NVTK,1114.2,1108.6,1116.2,1106.0,265157.0,293896860.7999999,2025-04-15 11:59:59,,1112.0577736968123,,1112.2454767755678,0.06611630314448286,-0.18454902499313158,,-328818.0,,,,,-0.5026027643152187,-7.0,,,
2025-04-15 12:00:00,NVTK,1108.6,1104.4,1115.8,1103.2,166643.0,185042161.39999995,2025-04-15 12:59:59,1111.6200000000001,1110.6654512064827,,1111.9378110196633,-0.09223392153718356,-0.6334008987266656,,-495461.0,,,,,-0.3788562150459862,-7.199999999999818,,,
2025-04-15 13:00:00,NVTK,1104.0,1107.8,1109.6,1098.0,292620.0,322935971.6,2025-04-15 13:59:59,1111.1799999999998,1110.1444600780312,,1111.775543920853,-0.2581608464580859,-0.6637076996836094,,-202841.0,,,,,0.3078594712060623,1.7999999999999545,0.45448863147395846,,
