Date,ticker,Open,Close,High,Low,Volume,value,end,SMA_10,EMA_10,SMA_50,EMA_50,MACD_signal,MACD_diff,ATR_14,OBV,VWAP,rolling_std_20,Williams_%R_hourly,Price_deviation_SMA50_hourly,HourlyReturn,Momentum_5_hourly,RollingVol_10_hourly,RelativeVolume_hourly,RSI
2025-04-17 22:00:00,GMKN,114.68,115.02,115.4,114.5,1335640.0,153649997.00000003,2025-04-17 22:59:59,,115.02,,115.02,0.0,0.0,,0.0,,,,,,,,,
2025-04-17 23:00:00,GMKN,115.06,115.56,116.02,115.02,1319420.0,152554222.2,2025-04-17 23:59:54,,115.11818181818181,,115.04117647058824,0.008615384615382027,0.03446153846152811,,1319420.0,,,,,0.46948356807512415,,,,
2025-04-18 06:00:00,GMKN,113.3,113.3,113.3,113.3,147460.0,16707218.0,2025-04-18 06:59:59,,114.78760330578511,,114.9728950403691,-0.013897523559066373,-0.0900516326977936,,1171960.0,,,,,-1.9556940117687827,,,,
2025-04-18 07:00:00,GMKN,113.28,113.62,114.3,113.0,1427340.0,162319461.20000002,2025-04-18 07:59:59,,114.57531179564236,,114.91984033290365,-0.04960379037883059,-0.14282506727905683,,2599300.0,,,,,0.28243601059134704,,,,
2025-04-18 08:00:00,GMKN,113.62,113.8,113.84,113.26,469550.0,53326180.8,2025-04-18 08:59:59,,114.43434601461647,,114.87592502573096,-0.08872276534726382,-0.15647589987373295,,3068850.0,,,,,0.15842281288505067,,,,
2025-04-18 09:00:00,GMKN,113.82,113.7,114.4,113.62,880810.0,100363915.8,2025-04-18 09:59:59,,114.30082855741347,,114.82981031883956,-0.12932330282569662,-0.16240214991373111,,2188040.0,,,,,-0.08787346221440506,-1.3199999999999932,,,
2025-04-18 10:00:00,GMKN,113.7,113.64,114.44,113.28,1355480.0,154311988.00000003,2025-04-18 10:59:59,,114.18067791061101,,114.78315109064978,-0.1693866187096463,-0.16025326353579863,,832560.0,,,,,-0.05277044854881119,-1.9200000000000017,,,
2025-04-18 11:00:00,GMKN,113.72,113.0,113.98,112.82,1827970.0,207203872.2,2025-04-18 11:59:59,,113.96600919959081,,114.71322359689881,-0.21683778912915405,-0.1898046816780309,,-995410.0,,,,,-0.5631819781766967,-0.29999999999999716,,,
2025-04-18 12:00:00,GMKN,113.0,111.04,113.12,111.04,4415450.0,495861542.4000001,2025-04-18 12:59:59,,113.43400752693793,,114.5691756127067,-0.2972084929697467,-0.32148281536237056,,-5410860.0,,,,,-1.73451327433628,-2.5799999999999983,,,
2025-04-18 13:00:00,GMKN,111.06,111.3,111.6,110.8,4144470.0,460603782.3999999,2025-04-18 13:59:59,113.398,113.04600615840376,,114.44097264750252,-0.38917381107699395,-0.36786127242898875,,-1266390.0,,,,,0.2341498559077726,-2.5,,,
