Date,ticker,Open,Close,High,Low,Volume,value,end,SMA_10,EMA_10,SMA_50,EMA_50,MACD_signal,MACD_diff,ATR_14,OBV,VWAP,rolling_std_20,Williams_%R_hourly,Price_deviation_SMA50_hourly,HourlyReturn,Momentum_5_hourly,RollingVol_10_hourly,RelativeVolume_hourly,RSI
2025-04-14 21:00:00,CHMF,1032.8,1039.0,1041.0,1030.0,49313.0,51099901.8,2025-04-14 21:59:59,,1039.0,,1039.0,0.0,0.0,,0.0,,,,,,,,,
2025-04-14 22:00:00,CHMF,1039.4,1033.8,1040.0,1031.6,31111.0,32221963.799999993,2025-04-14 22:59:59,,1038.0545454545454,,1038.7960784313725,-0.08296296296293804,-0.33185185185175214,,-31111.0,,,,,-0.5004812319538088,,,,
2025-04-14 23:00:00,CHMF,1033.8,1035.0,1035.8,1030.0,20275.0,20926997.40000001,2025-04-14 23:59:54,,1037.499173553719,,1038.6472126105343,-0.19424205972350136,-0.4451163870422533,,-10836.0,,,,,0.11607661056296514,,,,
2025-04-15 06:00:00,CHMF,1031.4,1031.4,1031.4,1031.4,2524.0,2603253.599999999,2025-04-15 06:59:59,,1036.3902329075881,,1038.363008194435,-0.3744289069322531,-0.7207473888350069,,-13360.0,,,,,-0.3478260869565153,,,,
2025-04-15 07:00:00,CHMF,1031.2,1036.0,1039.8,1030.0,30527.0,31588473.79999999,2025-04-15 07:59:59,,1036.3192814698448,,1038.270341206418,-0.5141163922732412,-0.5587499413639525,,17167.0,,,,,0.4459957339538301,,,,
2025-04-15 08:00:00,CHMF,1036.0,1032.2,1036.0,1030.4,10561.0,10910407.8,2025-04-15 08:59:59,,1035.5703212026003,,1038.0322886100878,-0.6805520187680403,-0.6657425059791959,,6606.0,,,,,-0.3667953667953583,-6.7999999999999545,,,
2025-04-15 09:00:00,CHMF,1031.8,1040.0,1048.4,1031.8,78204.0,81517714.80000003,2025-04-15 09:59:59,,1036.375717347582,,1038.1094537626334,-0.7290324712210465,-0.19392180981202478,,84810.0,,,,,0.7556675062972307,6.2000000000000455,,,
2025-04-15 10:00:00,CHMF,1041.2,1037.6,1045.8,1036.4,55884.0,58245084.20000001,2025-04-15 10:59:59,,1036.598314193476,,1038.0894751837066,-0.7376684661489437,-0.03454397971158851,,28926.0,,,,,-0.2307692307692344,2.599999999999909,,,
2025-04-15 11:00:00,CHMF,1038.0,1027.4,1039.8,1021.2,144778.0,148874889.80000004,2025-04-15 11:59:59,,1034.9258934310258,,1037.6702800784633,-0.8819317609768043,-0.5770531793114422,,-115852.0,,,,,-0.9830377794911138,-4.0,,,
2025-04-15 12:00:00,CHMF,1027.4,1030.2,1037.6,1027.4,59016.0,60901012.399999954,2025-04-15 12:59:59,1034.26,1034.06664007993,,1037.3773279185236,-1.0569586339937524,-0.7001074920677928,,-56836.0,,,,,0.2725326065797118,-5.7999999999999545,,,
2025-04-15 13:00:00,CHMF,1030.2,1026.6,1033.0,1026.2,36207.0,37265140.40000001,2025-04-15 13:59:59,1033.02,1032.7090691563064,,1036.9546876079933,-1.2971191988366124,-0.960642259371439,,-93043.0,,,,,-0.34944670937683275,-5.600000000000136,0.5125397585758523,,
2025-04-15 14:00:00,CHMF,1027.2,1021.4,1028.6,1018.4,104276.0,106598010.79999998,2025-04-15 14:59:59,1031.7800000000002,1030.6528747642508,,1036.3446998586603,-1.645521252139657,-1.3936082132121774,,-197319.0,,,,,-0.5065263978180301,-18.600000000000023,0.5130432598101057,,
2025-04-15 15:00:00,CHMF,1021.6,1031.2,1034.6,1020.0,65018.0,66732119.00000001,2025-04-15 15:59:59,1031.4,1030.7523520798416,,1036.1429469230266,-1.883399409940567,-0.9515126312036402,,-132301.0,,,,,0.9594673976894619,-6.399999999999864,0.6152070186624061,,
